,,,,,,,,,,,,,,,,,,
VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-30 09:08:21,2015-01-30 09:15:23,1,1.20,-73.969970703125,40.79730224609380,1,N,-73.955711364746100,40.787815093994100,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-30 09:08:22,2015-01-30 09:11:41,1,0.30,-73.970306396484400,40.752666473388700,1,N,-73.972312927246100,40.753925323486300,2,4,0,0.5,0,0,0.3,4.8
2,2015-01-30 09:08:23,2015-01-30 09:13:12,1,0.75,-73.998161315918000,40.722724914550800,1,N,-74.006324768066400,40.727188110351600,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-30 09:08:23,2015-01-30 09:29:32,6,4.53,-73.979843139648400,40.746486663818400,1,N,-74.006050109863300,40.706233978271500,1,19.5,0,0.5,4.06,0,0.3,24.36
2,2015-01-30 09:08:23,2015-01-30 09:12:58,1,0.29,-74.005058288574200,40.720649719238300,1,N,-74.007896423339800,40.723957061767600,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2015-01-30 09:08:24,2015-01-30 09:23:18,1,1.61,-74.007575988769500,40.732536315918000,1,N,-74.009521484375,40.715190887451200,1,10.5,0,0.5,0,0,0.3,11.3
2,2015-01-30 09:08:24,2015-01-30 09:14:09,6,1.16,-73.981781005859400,40.736732482910200,1,N,-73.977859497070300,40.725528717041000,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-30 09:08:24,2015-01-30 09:14:47,1,0.84,-73.988723754882800,40.695590972900400,1,N,-73.986801147460900,40.703525543212900,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-30 09:08:24,2015-01-30 09:14:40,1,0.89,-73.985931396484400,40.763767242431600,1,N,-73.973388671875,40.764446258544900,1,6,0,0.5,1.2,0,0.3,8
2,2015-01-30 09:08:25,2015-01-30 09:14:31,2,1.12,-73.983184814453100,40.744964599609400,1,N,-73.992256164550800,40.730743408203100,1,6,0,0.5,1.36,0,0.3,8.16
2,2015-01-20 18:58:20,2015-01-20 19:06:46,1,1.29,-74.003746032714800,40.713397979736300,1,N,-73.984848022460900,40.711326599121100,1,7.5,1,0.5,1,0,0.3,10.3
2,2015-01-20 18:58:20,2015-01-20 19:03:21,2,0.93,-74.003890991210900,40.742031097412100,1,N,-73.994178771972700,40.751171112060500,1,5.5,1,0.5,1.46,0,0.3,8.76
2,2015-01-20 18:58:21,2015-01-20 19:10:30,6,1.67,-73.969062805175800,40.757770538330100,1,N,-73.987274169921900,40.744380950927700,1,9,1,0.5,1.5,0,0.3,12.3
2,2015-01-20 18:58:21,2015-01-20 19:11:52,2,1.63,-73.994255065918000,40.751026153564500,1,N,-73.974334716796900,40.755367279052700,1,10,1,0.5,2.75,0,0.3,14.55
2,2015-01-20 18:58:21,2015-01-20 19:03:35,1,0.74,-73.953544616699200,40.770435333252000,1,N,-73.95477294921880,40.778228759765600,2,5,1,0.5,0,0,0.3,6.8
2,2015-01-20 18:58:21,2015-01-20 19:20:11,2,2.75,-73.985862731933600,40.743328094482400,1,N,-73.981903076171900,40.773597717285200,2,14.5,1,0.5,0,0,0.3,16.3
2,2015-01-20 18:58:22,2015-01-20 19:19:02,5,2.92,-73.969680786132800,40.762016296386700,1,N,-73.993515014648400,40.727268218994100,2,15,1,0.5,0,0,0.3,16.8
2,2015-01-20 18:58:22,2015-01-20 19:16:42,1,1.18,-73.98944091796880,40.738033294677700,1,N,-73.977859497070300,40.745803833007800,1,12,1,0.5,1,0,0.3,14.8
2,2015-01-20 18:58:22,2015-01-20 19:09:30,5,1.86,-74.007034301757800,40.741729736328100,1,N,-73.986465454101600,40.750923156738300,1,9.5,1,0.5,2.26,0,0.3,13.56
2,2015-01-20 18:58:22,2015-01-20 19:07:02,1,1.28,-74.003936767578100,40.713245391845700,1,N,-73.989570617675800,40.723201751709000,1,7.5,1,0.5,2.55,0,0.3,11.85
2,2015-01-20 18:58:22,2015-01-20 19:06:43,1,1.03,-73.971000671386700,40.755470275878900,1,N,-73.968925476074200,40.766555786132800,2,7,1,0.5,0,0,0.3,8.8
2,2015-01-20 18:58:23,2015-01-20 19:05:28,5,0.54,-73.9732666015625,40.751007080078100,1,N,-73.9744873046875,40.751850128173800,1,6,1,0.5,1.56,0,0.3,9.36
2,2015-01-20 18:58:23,2015-01-20 19:27:49,4,4.72,-73.957672119140600,40.779556274414100,1,N,-73.989921569824200,40.723300933837900,1,21,1,0.5,4.56,0,0.3,27.36
2,2015-01-20 18:58:23,2015-01-20 19:04:33,1,0.81,-73.987617492675800,40.719478607177700,1,N,-73.99530029296880,40.725238800048800,1,6,1,0.5,1,0,0.3,8.8
2,2015-01-20 18:58:23,2015-01-20 19:19:17,1,3.26,-73.979606628418000,40.737453460693400,1,N,-73.960823059082000,40.775810241699200,2,15.5,1,0.5,0,0,0.3,17.3
2,2015-01-20 18:58:23,2015-01-20 19:28:32,1,3.61,-73.968879699707000,40.764415740966800,1,N,-73.999107360839800,40.719669342041000,1,20,1,0.5,4.36,0,0.3,26.16
2,2015-01-20 18:58:23,2015-01-20 19:06:03,1,2.12,-74.009788513183600,40.720344543457000,1,N,-74.003974914550800,40.747760772705100,1,9,1,0.5,1,0,0.3,11.8
2,2015-01-20 18:58:24,2015-01-20 19:08:02,1,2.59,-74.004379272460900,40.747280120849600,1,N,-74.010643005371100,40.719009399414100,1,10,1,0.5,2,0,0.3,13.8
2,2015-01-20 18:58:24,2015-01-20 19:18:23,1,7.23,-73.782707214355500,40.644485473632800,1,N,-73.811141967773400,40.722152709960900,1,24,1,0.5,5,0,0.3,30.8
2,2015-01-20 18:58:24,2015-01-20 19:13:44,5,2.63,-73.972671508789100,40.75360107421880,1,N,-73.946502685546900,40.781150817871100,1,12,1,0.5,2.76,0,0.3,16.56
2,2015-01-20 18:58:24,2015-01-20 19:07:18,1,1.57,-73.967262268066400,40.803661346435500,1,N,-73.973487854003900,40.784648895263700,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2015-01-24 08:31:35,2015-01-24 08:50:06,1,9.50,-73.990577697753900,40.746185302734400,1,N,-73.870765686035200,40.773975372314500,1,27.5,0,0.5,0,5.33,0.3,33.63
2,2015-01-24 08:31:36,2015-01-24 08:40:08,1,1.85,-73.955253601074200,40.773818969726600,1,N,-73.981697082519500,40.780330657959000,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2015-01-24 08:31:37,2015-01-24 08:39:12,5,1.11,-73.968658447265600,40.764347076416000,1,N,-73.960884094238300,40.772350311279300,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-24 08:31:38,2015-01-24 08:44:28,1,3.47,-73.973922729492200,40.754829406738300,1,N,-74.006156921386700,40.723335266113300,1,12.5,0,0.5,2.5,0,0.3,15.8
2,2015-01-24 08:31:38,2015-01-24 08:36:06,1,0.68,-73.954116821289100,40.806190490722700,1,N,-73.945846557617200,40.807098388671900,1,5,0,0.5,1,0,0.3,6.8
2,2015-01-24 08:31:39,2015-01-24 08:37:33,1,1.42,0,0,1,N,0,0,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-01-24 08:31:40,2015-01-24 08:36:08,1,1.70,0,0,1,N,0,0,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2015-01-24 08:31:40,2015-01-24 08:37:44,5,1.58,-73.988937377929700,40.743724822998000,1,N,-73.999168395996100,40.726436614990200,1,6.5,0,0.5,3,0,0.3,10.3
2,2015-01-24 08:31:41,2015-01-24 08:36:18,1,0.76,-73.990791320800800,40.7506103515625,1,N,-74.002243041992200,40.755958557128900,2,5,0,0.5,0,0,0.3,5.8
2,2015-01-24 08:31:42,2015-01-24 08:35:56,6,0.88,-73.970626831054700,40.756206512451200,1,N,-73.971450805664100,40.7652587890625,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-24 08:31:43,2015-01-24 08:48:40,1,4.70,-73.983108520507800,40.766643524169900,1,N,-73.945762634277300,40.824413299560500,2,16.5,0,0.5,0,0,0.3,17.3
2,2015-01-24 08:31:44,2015-01-24 09:03:41,1,18.75,-73.801773071289100,40.64697265625,2,N,-73.958541870117200,40.782466888427700,1,52,0,0.5,13,5.33,0.3,71.13
2,2015-01-24 08:31:45,2015-01-24 08:50:20,1,5.46,-74.010063171386700,40.705173492431600,1,N,-73.992027282714800,40.742691040039100,1,19,0,0.5,3.96,0,0.3,23.76
2,2015-01-24 08:31:46,2015-01-24 08:39:36,1,1.26,-74.011878967285200,40.709453582763700,1,N,-73.997512817382800,40.719478607177700,1,7,0,0.5,0,0,0.3,7.8
2,2015-01-24 08:31:46,2015-01-24 08:35:44,1,1.09,-73.940208435058600,40.800605773925800,1,N,-73.951141357421900,40.790943145752000,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2015-01-24 08:31:46,2015-01-24 09:10:26,6,26.08,-73.782203674316400,40.644245147705100,1,N,-73.897689819335900,40.895771026611300,2,68.5,0,0.5,0,5.33,0.3,74.63
2,2015-01-24 08:31:47,2015-01-24 08:43:38,4,2.18,-73.977188110351600,40.784397125244100,1,N,-73.969734191894500,40.763442993164100,1,10,0,0.5,2.16,0,0.3,12.96
2,2015-01-24 08:31:49,2015-01-24 08:35:40,1,1.10,-73.978507995605500,40.736858367919900,1,N,-73.972000122070300,40.749801635742200,1,5.5,0,0.5,1.1,0,0.3,7.4
2,2015-01-24 08:31:50,2015-01-24 09:18:09,1,16.12,-73.782341003418000,40.644943237304700,1,N,-73.979385375976600,40.668632507324200,2,50.5,0,0.5,0,0,0.3,51.3
2,2015-01-24 08:31:50,2015-01-24 08:46:19,2,3.19,-73.985214233398400,40.722831726074200,1,N,-73.990638732910200,40.699745178222700,1,13,0,0.5,2,0,0.3,15.8
2,2015-01-24 08:31:50,2015-01-24 08:51:18,5,11.04,-74.004745483398400,40.707237243652300,1,N,-73.885574340820300,40.773208618164100,1,31,0,0.5,6.36,0,0.3,38.16
2,2015-01-24 08:31:52,2015-01-24 08:47:44,1,3.50,-73.980636596679700,40.733791351318400,1,N,-73.982528686523400,40.770980834960900,1,14.5,0,0.5,2.25,0,0.3,17.55
1,2015-01-15 12:09:15,2015-01-15 12:24:25,1,1.50,-73.98931884765630,40.736030578613300,1,N,-73.985061645507800,40.753059387207000,1,10.5,0,0.5,2.8,0,0.3,14.1
1,2015-01-15 12:09:15,2015-01-15 12:46:14,1,17.00,-73.982582092285200,40.739467620849600,2,N,-73.777000427246100,40.644699096679700,1,52,0,0.5,15.8,0,0.3,68.6
1,2015-01-15 12:09:16,2015-01-15 12:22:54,1,3.50,-74.011886596679700,40.713779449462900,1,N,-74.002593994140600,40.760772705078100,1,13.5,0,0.5,2,0,0.3,16.3
1,2015-01-15 12:09:16,2015-01-15 12:26:07,1,0.90,-73.968482971191400,40.764495849609400,1,N,-73.979896545410200,40.757633209228500,1,11,0,0.5,2,0,0.3,13.8
1,2015-01-15 12:09:16,2015-01-15 12:21:53,2,2.10,-73.978385925293000,40.757129669189500,1,N,-73.989990234375,40.734771728515600,1,10.5,0,0.5,3.39,0,0.3,14.69
1,2015-01-15 12:09:16,2015-01-15 12:19:48,1,1.40,-73.97607421875,40.759937286377000,1,N,-73.961433410644500,40.771572113037100,2,8.5,0,0.5,0,0,0.3,9.3
1,2015-01-15 12:09:16,2015-01-15 12:14:50,1,0.70,-73.995918273925800,40.754104614257800,1,N,-73.985382080078100,40.748706817627000,2,5.5,0,0.5,0,0,0.3,6.3
1,2015-01-15 12:09:16,2015-01-15 12:22:32,1,2.60,-73.985519409179700,40.763111114502000,1,N,-73.955520629882800,40.7767333984375,1,11.5,0,0.5,3.65,0,0.3,15.95
1,2015-01-15 12:09:16,2015-01-15 12:26:30,1,1.50,-74.006057739257800,40.745338439941400,1,N,-73.986892700195300,40.751083374023400,1,12,0,0.5,2.55,0,0.3,15.35
1,2015-01-15 12:09:17,2015-01-15 12:21:25,1,1.50,-73.970146179199200,40.789096832275400,1,N,-73.95428466796880,40.789985656738300,2,9.5,0,0.5,0,0,0.3,10.3
1,2015-01-15 12:09:17,2015-01-15 12:15:38,1,0.50,0,0,1,N,-73.994544982910200,40.750572204589800,1,6,0,0.5,2,0,0.3,8.8
1,2015-01-15 12:09:18,2015-01-15 12:27:32,1,2.90,-73.976821899414100,40.75079345703130,1,N,-74.005714416503900,40.726459503173800,1,13.5,0,0.5,2.85,0,0.3,17.15
1,2015-01-15 12:09:18,2015-01-15 12:34:06,1,4.50,-73.949478149414100,40.781253814697300,1,N,-73.984718322753900,40.736194610595700,1,19,0,0.5,3.95,0,0.3,23.75
1,2015-01-15 12:09:19,2015-01-15 12:16:46,1,1.20,-73.999412536621100,40.722110748291000,1,N,-73.992225646972700,40.730617523193400,1,7,0,0.5,1.55,0,0.3,9.35
1,2015-01-15 12:09:19,2015-01-15 12:18:59,1,1.50,-74.005516052246100,40.737602233886700,1,N,-74.006950378418000,40.717910766601600,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-15 12:09:19,2015-01-15 12:09:49,1,0.00,-73.976654052734400,40.747566223144500,2,N,-73.976577758789100,40.747894287109400,1,52,0,0.5,11.6,5.33,0.3,69.73
1,2015-01-15 12:09:19,2015-01-15 12:19:40,1,1.00,-73.965080261230500,40.772300720214800,1,N,-73.968955993652300,40.762912750244100,1,8,0,0.5,1,0,0.3,9.8
1,2015-01-15 12:09:19,2015-01-15 12:21:35,1,0.50,-73.973045349121100,40.755611419677700,1,N,-73.978675842285200,40.754859924316400,1,8.5,0,0.5,1.85,0,0.3,11.15
1,2015-01-15 12:09:20,2015-01-15 12:16:18,1,0.80,-73.960098266601600,40.762050628662100,1,N,-73.959442138671900,40.771003723144500,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-01-15 12:09:20,2015-01-15 12:11:19,1,0.30,-73.989593505859400,40.762809753418000,1,N,-73.993659973144500,40.759777069091800,2,3.5,0,0.5,0,0,0.3,4.3
1,2015-01-15 12:09:21,2015-01-15 12:26:54,1,1.40,-73.98150634765630,40.746707916259800,1,N,-73.978240966796900,40.762794494628900,1,12,0,0.5,2.56,0,0.3,15.36
1,2015-01-15 12:09:21,2015-01-15 12:35:03,1,5.50,-74.012496948242200,40.702613830566400,1,N,-73.984062194824200,40.763088226318400,2,21.5,0,0.5,0,0,0.3,22.3
2,2015-01-27 18:36:06,2015-01-27 18:42:00,1,1.61,-73.95355224609380,40.775749206543000,1,N,-73.968193054199200,40.755241394043000,1,7,1,0.5,1.6,0,0.3,10.4
2,2015-01-27 18:36:06,2015-01-27 18:41:53,1,1.75,-73.977607727050800,40.786933898925800,1,N,-73.960685729980500,40.806613922119100,1,7,1,0.5,1.76,0,0.3,10.56
2,2015-01-27 18:36:07,2015-01-27 18:50:33,1,3.88,-73.984947204589800,40.768810272216800,1,N,-73.9451904296875,40.808029174804700,2,14,1,0.5,0,0,0.3,15.8
2,2015-01-27 18:36:07,2015-01-27 18:46:37,1,3.10,-73.978164672851600,40.745269775390600,1,N,-73.950164794921900,40.783695220947300,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2015-01-27 18:36:07,2015-01-27 18:54:04,3,4.06,-73.966094970703100,40.794143676757800,1,N,-73.942535400390600,40.841411590576200,1,16,1,0.5,3.56,0,0.3,21.36
2,2015-01-27 18:36:07,2015-01-27 18:42:35,6,0.87,-73.985504150390600,40.763145446777300,1,N,-73.988433837890600,40.758445739746100,2,6,1,0.5,0,0,0.3,7.8
2,2015-01-27 18:36:07,2015-01-27 18:45:13,1,2.81,-73.961441040039100,40.769641876220700,1,N,-73.944290161132800,40.802253723144500,1,10,1,0.5,2.36,0,0.3,14.16
2,2015-01-27 18:36:08,2015-01-27 18:42:47,3,1.86,-73.975883483886700,40.760059356689500,1,N,-73.993721008300800,40.740219116210900,1,7.5,1,0.5,1,0,0.3,10.3
2,2015-01-27 18:36:08,2015-01-27 18:47:13,1,1.48,-73.969841003418000,40.758018493652300,1,N,-73.981185913085900,40.771087646484400,1,8.5,1,0.5,0,0,0.3,10.3
2,2015-01-27 18:36:08,2015-01-27 18:41:28,1,0.94,-73.973876953125,40.762973785400400,1,N,-73.985160827636700,40.759475708007800,1,5.5,1,0.5,1.3,0,0.3,8.6
2,2015-01-27 18:36:09,2015-01-27 18:39:46,4,0.56,-73.982200622558600,40.763320922851600,1,N,-73.986244201660200,40.756462097168000,1,4.5,1,0.5,1.26,0,0.3,7.56
2,2015-01-27 18:36:09,2015-01-27 18:44:44,5,1.71,-73.965553283691400,40.790508270263700,1,N,-73.983329772949200,40.775215148925800,1,8.5,1,0.5,2.58,0,0.3,12.88
2,2015-01-27 18:36:09,2015-01-27 18:42:03,1,1.47,-73.960899353027300,40.764942169189500,1,N,-73.951759338378900,40.77880859375,1,7,1,0.5,1.6,0,0.3,10.4
2,2015-01-27 18:36:10,2015-01-27 18:42:34,3,1.03,-73.989822387695300,40.751476287841800,1,N,-73.995681762695300,40.760692596435500,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-01-27 18:36:11,2015-01-27 18:41:56,1,1.84,-74.002937316894500,40.733253479003900,1,N,-73.988075256347700,40.748634338378900,2,7,1,0.5,0,0,0.3,8.8
2,2015-01-27 18:36:11,2015-01-27 18:50:33,1,3.87,-73.990867614746100,40.739719390869100,1,N,-73.9521484375,40.781131744384800,1,14,1,0.5,2.5,0,0.3,18.3
2,2015-01-27 18:36:12,2015-01-27 18:44:06,5,1.36,-73.988929748535200,40.745388031005900,1,N,-73.991653442382800,40.731601715087900,2,7.5,1,0.5,0,0,0.3,9.3
2,2015-01-27 18:36:12,2015-01-27 18:56:34,1,6.79,-73.989189147949200,40.760360717773400,1,N,-73.942398071289100,40.822090148925800,1,22.5,1,0.5,3,0,0.3,27.3
2,2015-01-27 18:36:12,2015-01-27 18:41:53,1,1.17,-73.973182678222700,40.765026092529300,1,N,-73.970413208007800,40.754001617431600,1,6,1,0.5,1.95,0,0.3,9.75
2,2015-01-27 18:36:12,2015-01-27 18:47:33,1,2.05,-73.9873046875,40.759235382080100,1,N,-73.979774475097700,40.749591827392600,2,9.5,1,0.5,0,0,0.3,11.3
2,2015-01-27 18:36:13,2015-01-27 18:40:02,1,0.60,-73.967071533203100,40.756645202636700,1,N,-73.966804504394500,40.760345458984400,1,4.5,1,0.5,1,0,0.3,7.3
2,2015-01-22 17:38:52,2015-01-22 18:17:11,5,7.36,-73.960182189941400,40.766342163085900,1,N,-73.849235534668000,40.722496032714800,1,28.5,1,0.5,3,0,0.3,33.3
2,2015-01-22 17:38:52,2015-01-22 17:53:32,1,2.61,-73.97064208984380,40.761707305908200,1,N,-73.980323791503900,40.784942626953100,2,12,1,0.5,0,0,0.3,13.8
2,2015-01-22 17:38:53,2015-01-22 17:52:06,6,1.58,-73.959625244140600,40.773990631103500,1,N,-73.981407165527300,40.773628234863300,1,9.5,1,0.5,2.1,0,0.3,13.4
2,2015-01-22 17:38:54,2015-01-22 18:06:38,2,4.29,-73.980087280273400,40.785770416259800,1,N,-73.983177185058600,40.741378784179700,2,19.5,1,0.5,0,0,0.3,21.3
2,2015-01-22 17:38:54,2015-01-22 17:50:41,1,1.70,-73.967422485351600,40.771961212158200,1,N,-73.989425659179700,40.768192291259800,2,9.5,1,0.5,0,0,0.3,11.3
1,2015-01-21 05:45:25,2015-01-21 05:47:14,1,0.60,-73.993637084960900,40.752262115478500,1,N,-74.003974914550800,40.756793975830100,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-01-21 07:42:33,2015-01-21 07:50:30,1,2.20,-73.983070373535200,40.776737213134800,1,N,-74.00274658203130,40.755260467529300,2,8.5,0,0.5,0,0,0.3,9.3
1,2015-01-21 07:42:33,2015-01-21 07:58:31,1,4.20,-73.984901428222700,40.754657745361300,1,N,-74.014610290527300,40.714118957519500,1,15,0,0.5,3.16,0,0.3,18.96
1,2015-01-21 07:42:33,2015-01-21 07:49:45,1,1.20,-73.973625183105500,40.755424499511700,1,N,-73.987312316894500,40.745174407959000,1,7,0,0.5,1.55,0,0.3,9.35
1,2015-01-21 07:42:33,2015-01-21 07:53:24,1,5.00,-73.976318359375,40.751251220703100,1,N,-74.009368896484400,40.702255249023400,1,16,0,0.5,3,0,0.3,19.8
1,2015-01-21 07:42:33,2015-01-21 07:59:26,1,3.40,-74.007087707519500,40.730308532714800,1,N,-73.990150451660200,40.772289276123000,1,15,0,0.5,1.75,0,0.3,17.55
1,2015-01-21 07:42:33,2015-01-21 07:50:35,1,1.90,-73.993942260742200,40.741634368896500,1,N,-73.998451232910200,40.724639892578100,1,8,0,0.5,5,0,0.3,13.8
1,2015-01-21 07:42:34,2015-01-21 07:54:04,1,2.60,-73.985580444335900,40.775302886962900,1,N,-74.007431030273400,40.743583679199200,1,11,0,0.5,2,0,0.3,13.8
1,2015-01-21 07:42:34,2015-01-21 07:50:06,1,0.90,0,0,1,N,0,0,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-01-21 07:42:34,2015-01-21 08:15:48,1,5.20,-73.926544189453100,40.765552520752000,1,N,-73.997398376464800,40.764686584472700,1,24,0,0.5,4.95,0,0.3,29.75
1,2015-01-21 07:42:34,2015-01-21 07:55:11,1,1.80,-73.968437194824200,40.799198150634800,1,N,-73.943580627441400,40.801723480224600,2,10.5,0,0.5,0,0,0.3,11.3
1,2015-01-21 07:42:35,2015-01-21 07:56:00,1,2.20,0,0,1,N,0,0,1,10.5,0,0.5,3.35,0,0.3,14.65
1,2015-01-21 07:42:36,2015-01-21 07:49:56,1,1.40,-73.977432250976600,40.736652374267600,1,N,-73.982444763183600,40.75018310546880,2,7.5,0,0.5,0,0,0.3,8.3
1,2015-01-21 07:42:37,2015-01-21 07:54:27,2,2.40,-73.966964721679700,40.804271697998000,1,N,-73.977409362793000,40.772811889648400,1,10.5,0,0.5,2.26,0,0.3,13.56
1,2015-01-21 07:42:37,2015-01-21 07:58:14,1,3.80,-73.995338439941400,40.759395599365200,1,N,-74.013534545898400,40.715179443359400,1,15,0,0.5,3.95,0,0.3,19.75
1,2015-01-21 07:42:37,2015-01-21 07:52:30,1,1.60,-73.966415405273400,40.765598297119100,1,N,-73.946060180664100,40.772884368896500,2,8.5,0,0.5,0,0,0.3,9.3
1,2015-01-21 07:42:37,2015-01-21 07:51:51,2,1.30,-73.986801147460900,40.77532958984380,1,N,-73.975296020507800,40.793003082275400,1,8,0,0.5,2.6,0,0.3,11.4
1,2015-01-21 07:42:37,2015-01-21 08:15:45,1,7.90,-73.9385986328125,40.8165283203125,1,N,-74.000473022460900,40.743766784668000,1,28.5,0,0.5,5.85,0,0.3,35.15
1,2015-01-21 05:45:25,2015-01-21 05:52:38,2,1.70,-73.9769287109375,40.790252685546900,1,N,-73.987442016601600,40.769859313964800,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-21 05:45:27,2015-01-21 05:45:27,1,0.00,-73.994033813476600,40.75128173828130,1,N,0,0,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-01-21 05:45:27,2015-01-21 05:51:35,1,1.70,-73.975326538085900,40.732963562011700,1,N,-73.977012634277300,40.751686096191400,1,7.5,0,0.5,1,0,0.3,9.3
1,2015-01-21 05:45:31,2015-01-21 06:05:36,1,10.40,-73.950904846191400,40.775009155273400,1,N,-73.84527587890630,40.849609375,1,30,0.5,0.5,6,0,0.3,37.3
1,2015-01-21 05:45:31,2015-01-21 05:51:48,1,2.20,-73.969581604003900,40.785129547119100,1,N,-73.976753234863300,40.758861541748000,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2015-01-21 05:45:32,2015-01-21 05:53:18,1,1.30,-73.989921569824200,40.756435394287100,1,N,-73.973808288574200,40.764640808105500,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2015-01-21 05:45:33,2015-01-21 06:17:01,1,14.10,-73.781974792480500,40.644680023193400,1,N,-73.999298095703100,40.675563812255900,1,40.5,0.5,0.5,10.45,0,0.3,52.25
1,2015-01-21 05:45:34,2015-01-21 05:52:44,1,2.50,-73.975318908691400,40.790111541748000,1,N,-73.974235534668000,40.762752532959000,1,9.5,0,0.5,2,0,0.3,12.3
1,2015-01-21 05:45:35,2015-01-21 05:50:32,1,1.10,-73.995086669921900,40.744861602783200,1,N,-74.008255004882800,40.737995147705100,1,6,0.5,0.5,2.15,0,0.3,9.45
1,2015-01-21 05:45:35,2015-01-21 06:22:12,1,17.00,-73.782310485839800,40.644298553466800,2,N,-73.962509155273400,40.757953643798800,1,52,0,0.5,7.2,0,0.3,60
1,2015-01-21 05:45:36,2015-01-21 05:59:53,1,8.10,-73.946754455566400,40.775775909423800,1,N,-73.987068176269500,40.699237823486300,1,23.5,0.5,0.5,5.5,0,0.3,30.3
1,2015-01-21 05:45:36,2015-01-21 06:05:48,1,17.00,-73.992454528808600,40.719806671142600,2,N,-73.783737182617200,40.643604278564500,1,52,0,0.5,10.56,0,0.3,63.36
1,2015-01-21 05:45:36,2015-01-21 05:55:29,1,3.00,-73.982475280761700,40.775680541992200,1,N,-73.9808349609375,40.741939544677700,1,11,0.5,0.5,2,0,0.3,14.3
1,2015-01-21 05:45:36,2015-01-21 05:50:22,1,1.40,-73.990028381347700,40.757064819335900,1,N,-73.971778869628900,40.763378143310500,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2015-01-21 05:45:36,2015-01-21 05:51:47,1,1.20,-73.990249633789100,40.756214141845700,1,N,-73.974227905273400,40.758693695068400,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2015-01-07 21:41:42,2015-01-07 21:43:48,1,0.80,-73.972152709960900,40.786521911621100,1,N,-73.976669311523400,40.776779174804700,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2015-01-07 21:41:43,2015-01-07 21:45:25,1,0.80,-73.995193481445300,40.727371215820300,1,N,-73.985015869140600,40.729026794433600,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2015-01-07 21:41:43,2015-01-07 21:51:59,1,1.50,-74.001983642578100,40.726249694824200,1,N,-73.990455627441400,40.714420318603500,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2015-01-07 21:41:43,2015-01-07 22:10:58,1,9.00,-73.965797424316400,40.7545166015625,1,Y,-73.982551574707000,40.665863037109400,1,29.5,0.5,0.5,3,0,0.3,33.8
1,2015-01-07 21:41:44,2015-01-07 21:53:54,3,2.20,-73.9884033203125,40.764434814453100,1,N,-73.995681762695300,40.738754272460900,2,10,0.5,0.5,0,0,0.3,11.3
1,2015-01-07 21:41:44,2015-01-07 21:58:58,2,3.70,-73.9864501953125,40.740032196044900,1,N,-73.984199523925800,40.780593872070300,1,15,0.5,0.5,2.5,0,0.3,18.8
1,2015-01-07 21:41:44,2015-01-07 21:49:15,1,1.10,-73.983512878418000,40.765953063964800,1,N,-73.965690612793000,40.762691497802700,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2015-01-07 21:41:44,2015-01-07 21:47:28,1,1.10,-73.949371337890600,40.807788848877000,1,N,-73.963783264160200,40.803131103515600,1,6.5,0.5,0.5,1.5,0,0.3,9.3
1,2015-01-07 21:41:44,2015-01-07 21:49:43,1,1.90,-73.975212097168000,40.755729675293000,1,N,-73.962600708007800,40.778244018554700,1,8.5,0.5,0.5,1.5,0,0.3,11.3
1,2015-01-07 21:41:45,2015-01-07 21:56:22,1,4.20,-73.995956420898400,40.74383544921880,1,N,-73.98193359375,40.780467987060500,1,15.5,0.5,0.5,2.52,0,0.3,19.32
1,2015-01-07 21:41:45,2015-01-07 21:55:15,1,3.20,-73.981185913085900,40.753936767578100,1,N,-73.947380065918000,40.780349731445300,1,12.5,0.5,0.5,2.2,0,0.3,16
